MuncipalityID;Name;CountyID;NumberOfVotes;VotesForKO;VotesForLEW;VotesForTD;VotesForKONF;VotesForPIS;VotesForBS
300602;gm. Jarocin;300600;11919;4172;786;1089;1478;4200;81
300603;gm. Kotlin;300600;1665;363;67;168;264;759;15
300604;gm. Żerków;300600;2516;438;100;250;356;1328;19
300701;gm. Blizanów;300700;2538;626;98;304;444;1028;10
300702;gm. Brzeziny;300700;1532;218;76;176;231;807;10
300703;gm. Ceków-Kolonia;300700;1104;254;47;145;156;489;8
300704;gm. Godziesze Wielkie;300700;2624;589;94;239;420;1241;13
300705;gm. Koźminek;300700;1859;324;71;149;325;958;14
300706;gm. Lisków;300700;1222;219;51;124;182;610;15
300707;gm. Mycielin;300700;1117;148;67;97;171;603;4
300708;gm. Opatówek;300700;3246;796;177;247;579;1399;22
300709;gm. Stawiszyn;300700;1787;372;69;202;203;910;12
300710;gm. Szczytniki;300700;2228;225;68;205;320;1379;14
300711;gm. Żelazków;300700;2674;554;99;230;524;1235;12
300801;gm. Baranów;300800;2172;652;114;163;381;817;21
300802;gm. Bralin;300800;1815;573;92;136;342;652;11
300803;gm. Kępno;300800;7121;2737;452;576;882;2381;34
300804;gm. Łęka Opatowska;300800;1296;281;29;157;208;606;6
300805;gm. Perzów;300800;894;262;46;54;156;365;3
300806;gm. Rychtal;300800;972;230;30;96;156;437;6
300807;gm. Trzcinica;300800;1304;310;26;92;201;648;7
300901;m. Koło;300900;5945;1915;497;475;801;2176;34
300902;gm. Babiak;300900;1790;258;67;115;382;946;10
300903;gm. Chodów;300900;708;78;21;45;170;375;9
300904;gm. Dąbie;300900;1777;200;49;163;282;1058;8
300905;gm. Grzegorzew;300900;1449;206;69;135;298;724;6
300906;gm. Kłodawa;300900;3201;670;145;170;803;1382;15
300907;gm. Koło;300900;2109;463;100;162;399;962;8
300908;gm. Kościelec;300900;1774;327;67;137;326;890;7
300909;gm. Olszówka;300900;968;85;33;73;201;559;8
300910;gm. Osiek Mały;300900;1565;188;52;160;315;833;9
300911;gm. Przedecz;300900;1063;147;41;61;339;460;5
301001;gm. Golina;301000;3256;798;183;290;502;1416;24
301002;gm. Grodziec;301000;1179;178;36;147;184;602;12
301003;gm. Kazimierz Biskupi;301000;3214;890;188;265;462;1360;27
301004;gm. Kleczew;301000;2406;418;114;183;376;1261;20
301005;gm. Kramsk;301000;2862;520;157;183;507;1441;28
301006;gm. Krzymów;301000;2077;401;92;126;361;1046;9
301007;gm. Rychwał;301000;2023;315;89;134;310;1133;15
301008;gm. Rzgów;301000;1805;308;102;262;321;790;6
301009;gm. Skulsk;301000;1229;230;54;85;238;596;11
301010;gm. Sompolno;301000;2538;450;116;130;368;1430;19
301011;gm. Stare Miasto;301000;3589;1081;219;314;564;1347;38
301012;gm. Ślesin;301000;3613;915;151;236;598;1650;26
301013;gm. Wierzbinek;301000;1537;147;41;79;228;1011;8
301014;gm. Wilczyn;301000;1386;188;64;131;227;740;12
301101;m. Kościan;301100;7198;3355;539;576;748;1843;58
301102;gm. Czempiń;301100;2974;1027;207;343;459;863;35
301103;gm. Kościan;301100;4049;1319;259;448;760;1178;44
301104;gm. Krzywiń;301100;2403;431;99;225;558;1047;19
301105;gm. Śmigiel;301100;4040;1153;217;383;608;1577;36
301201;m. Sulmierzyce;301200;661;102;24;131;81;303;10
301202;gm. Kobylin;301200;1689;352;93;138;243;825;17
301203;gm. Koźmin Wielkopolski;301200;3011;802;129;312;433;1270;24
301204;gm. Krotoszyn;301200;10280;3310;701;888;1442;3754;91
301205;gm. Rozdrażew;301200;1317;162;44;142;258;670;13
301206;gm. Zduny;301200;1773;475;148;133;314;664;19
301301;gm. Krzemieniewo;301300;1941;464;133;183;420;706;10
301302;gm. Lipno;301300;2551;878;233;191;552;654;16
301303;gm. Osieczna;301300;2435;716;176;218;449;846;11
301304;gm. Rydzyna;301300;2805;995;189;224;481;865;18
301305;gm. Święciechowa;301300;2115;659;129;200;451;648;10
301306;gm. Wijewo;301300;936;206;29;145;187;343;15
301307;gm. Włoszakowice;301300;2293;664;118;274;464;719;21
301401;gm. Chrzypsko Wielkie;301400;693;171;27;102;120;249;7
301402;gm. Kwilcz;301400;1407;434;80;227;219;400;19
301403;gm. Międzychód;301400;4957;2053;378;487;718;1247;27
301404;gm. Sieraków;301400;2105;832;92;251;292;597;22
301501;gm. Kuślin;301500;1343;262;68;214;273;488;19
301502;gm. Lwówek;301500;2042;533;102;399;287;665;29
301503;gm. Miedzichowo;301500;1008;260;58;201;123;330;22
301504;gm. Nowy Tomyśl;301500;7762;3147;561;1031;788;1767;373
301505;gm. Opalenica;301500;4424;1495;305;608;567;1305;78
301506;gm. Zbąszyń;301500;3850;1355;247;576;509;1041;61
301601;gm. Oborniki;301600;9500;3630;653;1525;1270;2238;68
301602;gm. Rogoźno;301600;4522;1514;351;631;619;1311;36
301603;gm. Ryczywół;301600;1729;444;96;300;255;589;12
301701;m. Ostrów Wielkopolski;141600;22223;10236;1742;1481;2273;6199;120
301702;gm. Nowe Skalmierzyce;141600;4086;1214;222;373;577;1625;31
301703;gm. Odolanów;141600;3957;827;117;227;516;2189;30
301704;gm. Ostrów Wielkopolski;141600;5404;1401;282;538;814;2264;44
301705;gm. Przygodzice;141600;3513;1000;161;350;482;1455;23
301706;gm. Raszków;141600;3233;684;142;296;522;1536;19
301707;gm. Sieroszewice;141600;2242;406;69;209;355;1154;11
301708;gm. Sośnie;141600;1576;301;57;98;239;852;10
301801;gm. Czajków;301800;685;115;28;75;96;362;1
301802;gm. Doruchów;301800;1262;194;28;232;198;585;9
301803;gm. Grabów nad Prosną;301800;2159;372;85;355;415;891;11
301804;gm. Kobyla Góra;301800;1665;509;64;226;271;554;25
301805;gm. Kraszewice;301800;876;184;26;120;157;378;4
301806;gm. Mikstat;301800;1464;223;59;151;218;795;9
301807;gm. Ostrzeszów;301800;6479;2365;325;930;811;1952;44
301901;m. Piła;301900;22344;10845;2005;1522;2462;5188;112
301902;gm. Białośliwie;301900;1256;293;52;179;224;481;12
301903;gm. Kaczory;301900;2320;674;123;274;433;760;17
301904;gm. Łobżenica;301900;2175;371;50;217;480;1010;22
301905;gm. Miasteczko Krajeńskie;301900;766;248;27;95;141;233;7
301906;gm. Szydłowo;301900;2735;1186;207;275;409;610;16
301907;gm. Ujście;301900;2090;699;136;249;378;584;18
301908;gm. Wyrzysk;301900;2980;839;158;279;497;1143;31
301909;gm. Wysoka;301900;1515;372;51;173;296;593;12
302001;gm. Chocz;302000;1197;240;28;142;199;564;8
302002;gm. Czermin;302000;1304;198;28;194;192;671;7
302003;gm. Dobrzyca;302000;1825;369;76;291;250;799;13
302004;gm. Gizałki;302000;1024;136;24;115;168;556;11
302005;gm. Gołuchów;302000;3079;784;100;393;453;1283;25
302006;gm. Pleszew;302000;7864;2903;489;670;1034;2640;58
302101;m. Luboń;302100;10825;5388;1045;905;1154;2152;83
302102;m. Puszczykowo;302100;4246;2382;249;277;394;882;27
302103;gm. Buk;302100;3758;1465;176;413;510;1116;34
302104;gm. Czerwonak;302100;10204;5102;907;916;1070;2017;103
302105;gm. Dopiewo;302100;11748;6208;1090;1120;1385;1765;81
302106;gm. Kleszczewo;302100;3776;1631;326;412;574;757;36
302107;gm. Komorniki;302100;11327;5957;1084;1112;1338;1666;83
302108;gm. Kostrzyn;302100;5849;2252;425;526;948;1574;59
302109;gm. Kórnik;302100;11226;5322;984;1181;1602;1951;97
302110;gm. Mosina;302100;11218;5037;916;988;1483;2604;89
302111;gm. Murowana Goślina;302100;5423;2609;496;464;619;1127;46
302112;gm. Pobiedziska;302100;7012;3196;631;585;865;1607;59
302113;gm. Rokietnica;302100;8024;4294;698;703;900;1311;60
302114;gm. Stęszew;302100;4521;1832;323;587;578;1105;51
302115;gm. Suchy Las;302100;8122;4587;722;622;868;1218;43
302116;gm. Swarzędz;302100;18764;9380;1656;1637;2152;3604;163
302117;gm. Tarnowo Podgórne;302100;12492;6822;1100;1098;1304;1955;106
302201;gm. Bojanowo;302200;1802;539;135;170;290;626;22
302202;gm. Jutrosin;302200;1508;285;77;168;249;685;16
302203;gm. Miejska Górka;302200;2186;382;131;236;401;965;34
302204;gm. Pakosław;302200;1173;211;43;134;197;558;8
302205;gm. Rawicz;302200;8200;3305;652;706;1061;2277;81
302301;m. Słupca;302300;3905;1141;335;790;361;1219;22
302302;gm. Lądek;302300;1415;192;71;258;249;631;6
302303;gm. Orchowo;302300;910;221;47;132;142;343;8
302304;gm. Ostrowite;302300;1111;197;48;133;148;560;5
302305;gm. Powidz;302300;933;308;115;75;132;291;7
302306;gm. Słupca;302300;2193;386;92;365;391;923;8
302307;gm. Strzałkowo;302300;2735;545;235;383;535;980;20
302308;gm. Zagórów;302300;1985;308;118;315;333;871;14
302401;m. Obrzycko;302400;634;233;38;47;89;210;11
302402;gm. Duszniki;302400;2489;646;144;375;460;804;18
302403;gm. Kaźmierz;302400;2653;1110;201;316;373;589;26
302404;gm. Obrzycko;302400;1045;360;61;107;151;350;9
302405;gm. Ostroróg;302400;1170;396;53;165;153;384;3
302406;gm. Pniewy;302400;3263;1130;171;428;480;995;24
302407;gm. Szamotuły;302400;8561;3725;623;984;1034;2057;51
302408;gm. Wronki;302400;5672;2635;400;596;696;1242;37
302501;gm. Dominowo;21800;868;177;50;120;193;295;11
302502;gm. Krzykosy;21800;1626;384;89;201;287;629;10
302503;gm. Nowe Miasto nad Wartą;21800;2090;587;113;187;358;792;24
302504;gm. Środa Wielkopolska;21800;9475;3571;844;960;1310;2630;53
302505;gm. Zaniemyśl;21800;2024;808;123;219;324;510;16
302601;gm. Brodnica;302600;1142;410;97;121;169;314;12
302602;gm. Dolsk;302600;1282;305;113;135;241;458;11
302603;gm. Książ Wielkopolski;302600;1667;461;110;145;264;642;16
302604;gm. Śrem;302600;11571;4437;1010;1038;1603;3260;85
302701;m. Turek;302700;7591;2570;665;592;849;2805;49
302702;gm. Brudzew;302700;1481;181;57;152;194;872;15
302703;gm. Dobra;302700;1623;231;46;177;289;836;19
302704;gm. Kawęczyn;302700;1259;137;44;139;208;701;10
302705;gm. Malanów;302700;1342;245;46;99;260;669;8
302706;gm. Przykona;302700;1173;154;46;123;193;625;16
302707;gm. Tuliszków;302700;2344;449;76;160;347;1276;11
302708;gm. Turek;302700;2564;595;134;229;504;1054;18
302709;gm. Władysławów;302700;2388;278;88;176;342;1455;21
302801;m. Wągrowiec;302800;7287;2972;834;675;843;1836;44
302802;gm. Damasławek;302800;1276;260;93;155;190;545;6
302803;gm. Gołańcz;302800;1864;386;106;306;293;709;31
302804;gm. Mieścisko;302800;1402;399;76;154;236;480;22
302805;gm. Skoki;302800;2726;1149;206;260;362;696;28
302806;gm. Wapno;302800;594;149;44;80;105;190;6
302807;gm. Wągrowiec;302800;2988;796;227;457;484;919;35
302901;gm. Przemęt;302900;3336;663;141;545;595;1303;38
302902;gm. Siedlec;302900;2955;800;138;400;485;1028;51
302903;gm. Wolsztyn;302900;8270;3287;502;998;1060;2229;99
303001;gm. Kołaczkowo;303000;1450;238;67;160;284;657;18
303002;gm. Miłosław;303000;2583;648;163;282;447;992;18
303003;gm. Nekla;303000;2117;775;149;197;322;628;18
303004;gm. Pyzdry;303000;1637;309;59;322;222;700;9
303005;gm. Września;303000;13619;5351;826;1179;1983;4038;117
303101;m. Złotów;303100;5273;2499;346;457;598;1287;36
303102;gm. Jastrowie;303100;2521;975;159;232;314;798;20
303103;gm. Krajenka;303100;1951;638;112;216;356;581;16
303104;gm. Lipka;303100;1177;357;61;133;168;416;18
303105;gm. Okonek;303100;1840;612;113;173;239;672;15
303106;gm. Tarnówka;303100;683;208;35;107;104;222;3
303107;gm. Zakrzewo;303100;1304;391;49;118;268;440;15
303108;gm. Złotów;303100;2207;701;107;348;327;664;22
306101;Kalisz;306100;31105;13547;2313;2553;3404;8887;151
306201;Konin;306200;21739;8480;1841;1368;2431;7342;119
306301;Leszno;306300;18924;9152;1844;1218;2382;4100;106
306401;Poznań;306400;196044;100569;24870;14861;18834;34666;999
320101;m. Białogard;320100;6058;2967;573;243;485;1737;45
320102;gm. Białogard;320100;1380;501;81;70;185;524;18
320103;gm. Karlino;320100;1754;759;95;85;173;623;13
320104;gm. Tychowo;320100;1319;530;100;60;146;455;25
320201;gm. Bierzwnik;320200;1069;434;71;50;88;405;18
320202;gm. Choszczno;320200;5640;2469;501;299;514;1816;30
320203;gm. Drawno;320200;1297;369;305;78;135;400;5
320204;gm. Krzęcin;320200;835;284;51;89;82;320;8
320205;gm. Pełczyce;320200;1522;460;95;150;137;659;18
320206;gm. Recz;320200;1066;338;95;65;142;411;12
320301;gm. Czaplinek;320300;2666;1132;208;222;259;803;33
320302;gm. Drawsko Pomorskie;320300;4066;1861;341;275;365;1181;35
320303;gm. Kalisz Pomorski;320300;1538;576;122;146;161;508;16
320305;gm. Wierzchowo;320300;1092;453;90;78;110;347;12
320306;gm. Złocieniec;320300;4012;1719;282;222;346;1393;35
320402;gm. Goleniów;320400;10695;4875;871;703;1131;2963;116
320403;gm. Maszewo;320400;2016;690;89;111;213;879;23
320404;gm. Nowogard;320400;6159;2567;688;428;527;1861;69
320405;gm. Osina;320400;724;251;38;56;56;313;10
320406;gm. Przybiernów;320400;1098;413;38;65;106;467;7
320407;gm. Stepnica;320400;981;428;63;61;112;302;13
320501;gm. Brojce;320500;637;207;21;77;53;267;8
320502;gm. Gryfice;320500;5843;2555;474;545;480;1711;63
320503;gm. Karnice;320500;883;274;64;57;99;380;5
320504;gm. Płoty;320500;1939;742;107;116;157;788;21
320507;gm. Rewal;320500;5145;2546;486;290;274;1518;26
320508;gm. Trzebiatów;320500;4829;2277;384;372;327;1430;29
320601;gm. Banie;320600;1202;389;78;69;132;520;8
320602;gm. Cedynia;320600;840;341;62;69;88;276;3
320603;gm. Chojna;320600;2934;1094;217;167;302;1116;24
320604;gm. Gryfino;320600;9162;3954;698;411;848;3150;78
320605;gm. Mieszkowice;320600;1550;577;80;67;194;609;20
320606;gm. Moryń;320600;1027;389;63;72;95;393;12
320607;gm. Stare Czarnowo;320600;1029;329;63;57;130;439;9
320608;gm. Trzcińsko-Zdrój;320600;1169;385;64;91;114;489;20
320609;gm. Widuchowa;320600;1067;356;66;69;142;422;11
320701;gm. Dziwnów;320700;3350;1707;349;189;214;850;33
320702;gm. Golczewo;320700;1372;430;109;172;131;515;13
320703;gm. Kamień Pomorski;320700;4026;1864;358;255;326;1173;41
320704;gm. Międzyzdroje;320700;2987;1531;288;136;222;792;13
320705;gm. Świerzno;320700;860;344;49;90;85;278;11
320706;gm. Wolin;320700;3442;1418;229;274;315;1159;32
320801;m. Kołobrzeg;320800;17497;8669;2060;1054;1133;4451;100
320802;gm. Dygowo;320800;1322;407;106;214;149;434;11
320803;gm. Gościno;320800;1180;459;83;96;114;409;14
320804;gm. Kołobrzeg;320800;4972;2347;551;395;323;1309;31
320805;gm. Rymań;320800;908;313;56;99;91;336;8
320806;gm. Siemyśl;320800;901;342;45;114;86;303;8
320807;gm. Ustronie Morskie;320800;3437;1612;308;165;213;1096;35
320901;gm. Będzino;320900;2202;853;134;186;264;740;18
320902;gm. Biesiekierz;320900;1851;822;181;145;216;464;17
320903;gm. Bobolice;320900;1859;710;95;101;188;721;39
320904;gm. Manowo;320900;1526;761;127;71;157;379;23
320905;gm. Mielno;320900;5088;2518;468;264;328;1465;34
320906;gm. Polanów;320900;1834;739;113;98;197;647;31
320907;gm. Sianów;320900;3728;1566;295;230;312;1257;58
320908;gm. Świeszyno;320900;2387;1143;214;141;275;571;32
321001;gm. Barlinek;321000;4724;2023;280;244;500;1625;44
321002;gm. Boleszkowice;321000;575;219;39;36;68;208;4
321003;gm. Dębno;321000;4592;1928;407;224;461;1523;40
321004;gm. Myślibórz;321000;4624;1843;376;237;391;1720;47
321005;gm. Nowogródek Pomorski;321000;693;202;56;94;88;241;9
321101;gm. Dobra (Szczecińska);321100;10235;5665;1108;705;1016;1630;91
321102;gm. Kołbaskowo;321100;4362;2350;390;293;499;775;45
321103;gm. Nowe Warpno;321100;492;228;45;33;48;128;5
321104;gm. Police;321100;11831;5176;982;615;1265;3612;149
321201;gm. Bielice;321200;665;137;32;57;81;352;5
321202;gm. Kozielice;321200;561;113;14;52;60;314;8
321203;gm. Lipiany;321200;1343;390;67;192;127;558;7
321204;gm. Przelewice;321200;1063;289;69;70;134;487;10
321205;gm. Pyrzyce;321200;5026;1917;251;237;544;2034;31
321206;gm. Warnice;321200;755;166;27;47;132;368;10
321301;m. Darłowo;321300;5042;2603;459;236;291;1403;45
321302;m. Sławno;321300;3379;1432;276;152;310;1165;31
321303;gm. Darłowo;321300;3387;1499;269;222;338;1025;27
321304;gm. Malechowo;321300;1460;440;90;88;154;667;18
321305;gm. Postomino;321300;2672;1033;191;195;229;985;26
321306;gm. Sławno;321300;1846;549;113;109;235;807;23
321401;m. Stargard;321400;20190;8963;1926;1248;1873;5904;232
321402;gm. Chociwel;321400;1486;514;126;143;128;553;17
321403;gm. Dobrzany;321400;1052;279;52;105;79;524;5
321404;gm. Dolice;321400;1602;501;115;115;181;665;18
321405;gm. Ińsko;321400;846;277;67;109;55;331;3
321406;gm. Kobylanka;321400;2363;1075;217;202;235;611;20
321408;gm. Marianowo;321400;679;181;29;49;78;338;4
321409;gm. Stara Dąbrowa;321400;742;220;37;51;77;345;8
321410;gm. Stargard;321400;3727;1461;302;267;459;1178;49
321411;gm. Suchań;321400;857;216;48;104;101;372;10
321501;m. Szczecinek;321500;10433;4773;867;419;882;3413;63
321502;gm. Barwice;321500;1565;488;79;90;147;741;18
321503;gm. Biały Bór;321500;1195;445;75;60;96;503;14
321504;gm. Borne Sulinowo;321500;2684;996;345;130;243;933;31
321505;gm. Grzmiąca;321500;930;295;55;56;90;423;11
321506;gm. Szczecinek;321500;1928;630;116;73;194;891;19
321601;m. Świdwin;321600;3828;1785;351;230;300;1109;37
321602;gm. Brzeżno;321600;595;184;42;83;61;215;7
321603;gm. Połczyn-Zdrój;321600;4055;1573;392;199;321;1521;39
321604;gm. Rąbino;321600;672;174;45;47;83;311;10
321605;gm. Sławoborze;321600;830;348;69;49;92;267;4
321606;gm. Świdwin;321600;1133;339;77;83;127;484;16
321701;m. Wałcz;321700;6996;3464;782;427;508;1734;61
321702;gm. Człopa;321700;938;354;81;45;102;343;9
321703;gm. Mirosławiec;321700;1184;553;123;94;90;303;21
321704;gm. Tuczno;321700;922;345;61;64;112;326;13
321705;gm. Wałcz;321700;2766;1153;217;177;295;880;35
321801;gm. Dobra;321800;767;239;40;60;76;342;8
321802;gm. Łobez;321800;3344;1594;182;260;252;1028;25
321803;gm. Radowo Małe;321800;753;317;39;68;103;215;6
321804;gm. Resko;321800;1551;705;82;92;112;549;10
321805;gm. Węgorzyno;321800;1439;563;66;92;159;551;5
326101;Koszalin;326100;33520;16383;3703;1993;2670;8380;294
326201;Szczecin;326200;130623;62659;13819;7302;12149;33295;1105
326301;Świnoujście;326300;13934;6578;1768;773;1244;3426;109

